uid;name;nodes;ways;relations
"2752577";"AA_SanSan";"15507";"1024";"3"
"411783";"SergeiChe";"15490";"2082";"21"
"51196";"garl";"15388";"2786";"1"
"10888774";"Balchug";"15246";"130";"7"
"5477513";"mad__cat";"15211";"548";"10"
"3999915";"andriy447";"15142";"1450";"0"
"4356422";"Евгений Шилов";"15135";"2902";"29"
"896562";"priluki";"15064";"16877";"2"
"1224173";"orlovevgenij";"15060";"1343";"1"
"2767564";"SergZL";"15045";"147";"3"
"10210453";"dolphin21593";"15015";"3346";"0"
"4552437";"us2ivb";"15006";"2703";"20"
"5303019";"StreamThreader";"14988";"3158";"6"
"2946621";"Alexgrifon";"14941";"1451";"5"
"2511338";"корсак";"14890";"371";"0"
"717210";"pfg21";"14817";"2629";"236"
"3057489";"mmaks24";"14807";"2450";"1"
"110450";"gosausee";"14772";"1297";"0"
"1997564";"KanSung";"14704";"2292";"0"
"10652799";"AlQuoz";"14639";"1686";"0"
"355886";"Vetalio";"14593";"1371";"1"
"606981";"omkravets";"14506";"658";"4"
"12194606";"Victor Kareno";"14446";"1016";"64"
"6592143";"Den S";"14328";"2886";"33"
"205595";"skfd";"14309";"3566";"112"
"193756";"Alexander Vin";"14201";"1353";"0"
"7589088";"deniford";"14074";"3410";"0"
"9420465";"mixion";"14068";"2986";"11"
"2113548";"Viteok";"14056";"1681";"0"
"1577521";"Andriy_K";"13822";"2148";"0"
"757062";"buzokyo";"13797";"1090";"6"
"1743109";"sahiba";"13774";"1542";"0"
"3748280";"evolvent";"13718";"749";"10"
"8490253";"4_dprz";"13708";"3923";"5"
"7446561";"OstapH";"13624";"1926";"0"
"2320432";"Kris23";"13591";"1190";"0"
"677459";"denisbondar";"13515";"1419";"9"
"2224062";"besgeo";"13455";"1545";"8"
"9241039";"zero signal";"13420";"395";"0"
"168263";"lokee";"13381";"1355";"81"
"5272481";"master_raster";"13378";"2087";"55"
"9407210";"Nikstreemaps";"13268";"2085";"0"
"4056721";"Andrii M";"13262";"2215";"2"
"374700";"Сашко Омельченко";"13220";"338";"2"
"1200255";"Iskrin";"13218";"1481";"3"
"10492626";"kpv8";"13200";"1963";"14"
"3221006";"Sportmed";"13178";"1711";"0"
"3831957";"AlexBravoMap";"13149";"1143";"7"
"11187509";"KorvatunturiFell";"13149";"335";"6"
"3340906";"VDLab";"13097";"2812";"0"
"509157";"JonnAngelo";"13017";"658";"24"
"7105134";"Віталіййй";"12970";"1260";"3"
"685002";"orbitasum";"12953";"218";"0"
"4087591";"andiua";"12895";"909";"10"
"127299";"Batareikin";"12884";"2266";"1"
"5170956";"lynnporu";"12880";"2649";"17"
"3393168";"Christina Andrijishyn";"12861";"2036";"0"
"297765";"DoberGroup";"12810";"1502";"4"
"11880356";"LiztenUp";"12714";"753";"1"
"3370793";"Podoljak2015";"12687";"494";"26"
"4017915";"Ola_R";"12686";"3462";"0"
"2895239";"IvanBil";"12677";"2275";"6"
"1763155";"Pripat";"12645";"216";"0"
"239063";"tvikvik";"12590";"2161";"6"
"3610826";"km2bp";"12589";"943";"8"
"579248";"eugene noskov";"12570";"808";"6"
"613264";"shura0";"12548";"930";"3"
"3085745";"Vitaly Ishchuk";"12539";"1460";"73"
"3957715";"Bondar Bohdan";"12518";"884";"12"
"4006210";"SlavaWilde";"12405";"2970";"35"
"3131078";"QuazarM";"12402";"2317";"5"
"511480";"Микола Фендак";"12398";"1340";"6"
"563398";"emkub";"12394";"2462";"0"
"387131";"shr3000";"12315";"735";"0"
"10823390";"balloon_A";"12295";"3028";"0"
"419641";"Silka123";"12284";"1786";"1"
"7644650";"empers";"12264";"1729";"3"
"8634693";"phobos98";"12225";"1470";"0"
"10373725";"domosed93";"12207";"2389";"13"
"5413278";"Surveyor ua";"12194";"1482";"4"
"2328194";"Olesia Pysarenok";"12167";"168";"0"
"241403";"lollo";"12150";"2649";"14"
"2772471";"Mik-msu";"12059";"262";"0"
"3402144";"Bogdana Andrioe";"12042";"3200";"0"
"5272508";"Balarnarnanas";"12028";"3504";"134"
"10483128";"Agronom1983";"12017";"1218";"10"
"4419733";"Róbert Medviď";"12008";"355";"4"
"204045";"Toliman";"12007";"29";"0"
"2455230";"Max_Savchuk";"12005";"747";"0"
"1989777";"trafaretchik";"11906";"625";"56"
"638459";"rockwheels";"11903";"261";"38"
"2457533";"Діма1123";"11887";"2513";"0"
"1822976";"gavaniuk";"11864";"547";"0"
"356776";"corvus22";"11801";"1593";"0"
"605402";"xscvxc";"11792";"2686";"1"
"10842715";"Xineraman8";"11773";"816";"0"
"4181563";"nb77";"11758";"427";"0"
"1509932";"pogorelova84";"11753";"2592";"74"
"2426133";"MAX_GALOCHKIN";"11690";"1117";"0"
"2477991";"Надежда5";"11619";"1618";"0"
"2451833";"andrey94";"11559";"287";"0"
"10888593";"Masherbrum";"11537";"186";"2"
"175746";"RafalR";"11537";"868";"73"
"575111";"skirp";"11483";"475";"0"
"2304032";"Pereverten";"11482";"1293";"2"
"1034205";"mgwindhaag";"11465";"1396";"0"
"6961961";"niklon873";"11459";"2413";"10"
"578580";"Blackguard";"11424";"1789";"26"
"16315";"-ad-";"11389";"557";"0"
"12784289";"ukrainian_tourist";"11370";"1438";"27"
"10327440";"Ольгаopenstreet";"11363";"2527";"0"
"11003987";"oleksandrmanyuk";"11353";"666";"28"
"10647052";"Georgiana Bageac";"11326";"3016";"1"
"2420844";"mykolakozyr";"11311";"373";"1"
"11825818";"olegsemkiv";"11237";"2418";"2"
"2087840";"andriikulyk";"11235";"1250";"0"
"5606812";"Nickkiril";"11196";"334";"0"
"200631";"skimua";"11102";"1635";"1"
"1227229";"okulibin";"11097";"103";"0"
"8099864";"Link_mapper";"11092";"2024";"2"
"348939";"guanchzhou";"11013";"1529";"2"
"11399638";"Terrajoven";"10996";"1618";"6"
"3878864";"paleshukgeo";"10991";"515";"6"
"12912135";"Firefighter_Artem";"10981";"2192";"1"
"671609";"-off-";"10941";"809";"8"
"11238";"fahrrad";"10931";"2171";"0"
"7568557";"peseva";"10910";"1155";"3"
"3388459";"rangrr";"10882";"1640";"5"
"313036";"gryphon";"10875";"2216";"15"
"1742674";"FMars";"10847";"2705";"1"
"1808029";"Yazhubal";"10769";"1954";"0"
"489921";"BerZ";"10717";"1482";"3"
"11601482";"OSMPossum";"10716";"1987";"46"
"11562862";"illinad";"10646";"2522";"23"
"401970";"200metrov";"10616";"1831";"5"
"1290855";"maa83";"10597";"1658";"0"
"6346054";"happy-camper";"10575";"1332";"10"
"485003";"Slepoy";"10506";"891";"0"
"1148472";"Sergey1981";"10499";"89";"0"
"9396243";"vHawk";"10499";"995";"6"
"4521425";"Kolyan_ilia";"10478";"920";"6"
"355551";"xse15";"10468";"166";"1"
"2699906";"Дімончик";"10459";"393";"0"
"2776085";"Norrlandsson";"10459";"1498";"1"
"2489421";"Vombat007";"10443";"873";"2"
"3399838";"KendyCarrera";"10403";"1621";"7"
"12560107";"Петр13";"10389";"1935";"3"
"11906058";"MihailTitarenko";"10366";"2007";"5"
"3438389";"Rebelllious";"10332";"837";"1"
"12924293";"Hitman222";"10295";"2008";"0"
"487470";"basjka";"10270";"1386";"0"
"324177";"anonnymous";"10217";"808";"0"
"3019436";"ihareg";"10199";"308";"5"
"48157";"Jekader";"10179";"606";"0"
"48711";"gogast";"10147";"193";"0"
"3042880";"AnyOk";"10138";"985";"0"
"3403687";"Mezer";"10104";"889";"2"
"2313076";"1899";"10089";"910";"0"
"607064";"vicos";"10086";"1955";"1"
"183878";"whalerich";"10074";"907";"0"
"6352888";"Дмитрів Вадим";"10072";"477";"0"
"518505";"NetWormKido";"10037";"1741";"2"
"10348846";"pistolesp1ks_pro";"10019";"2795";"1"
"8688198";"Novalon";"9969";"1126";"0"
"717463";"user_717463";"9941";"2401";"0"
"4862501";"Aleks_Boy";"9916";"1272";"35"
"449569";"Nautic";"9916";"1273";"1"
"2970119";"capitan_mn";"9893";"173";"0"
"2856228";"Vova Buran";"9854";"678";"1"
"833076";"Alex7GAP";"9853";"770";"1"
"3636401";"DeemaUA";"9835";"490";"0"
"1402026";"Alex Ned";"9833";"795";"0"
"10599520";"DavMax";"9797";"969";"1"
"2439277";"Діанна";"9796";"826";"0"
"208947";"Jarkiy";"9781";"1293";"1"
"1225406";"dennja";"9771";"1100";"6"
"207489";"Slavik";"9741";"680";"0"
"161476";"Alexandr Zeinalov";"9715";"2019";"3"
"483346";"Svitozar";"9667";"593";"7"
"9555692";"Прѣстарелый Кіевлянинъ";"9663";"1165";"21"
"2379272";"Valentin (Storozhynets)";"9651";"1006";"0"
"2676176";"Vetaley";"9642";"1030";"3"
"6372063";"murr999888";"9641";"30199";"531"
"1229076";"Cerega Lobovik";"9575";"350";"0"
"9331483";"Oleg Belous";"9521";"1002";"3"
"5666872";"Олег Гарасимець";"9505";"1626";"9"
"11387730";"AvachinskyVolcano";"9456";"73";"1"
"1734025";"Alex_FZS";"9450";"1057";"3"
"2166935";"Alevtina";"9414";"35";"3"
"1782602";"tranced";"9411";"816";"2"
"5775141";"a_kolesnyk";"9377";"1047";"0"
"10597129";"wermagnuson";"9369";"2494";"51"
"10112864";"Innoventions";"9364";"2493";"25"
"3233421";"Petro horbova";"9336";"1030";"0"
"1825382";"Obertun Alexander";"9242";"1288";"111"
"9307180";"Pixel3011";"9212";"1063";"12"
"411841";"VitaliyG";"9206";"748";"8"
"8976552";"olexua";"9194";"1164";"2"
"5347834";"sssan4osss";"9187";"2072";"5"
"336767";"Meijinaerum";"9160";"768";"9"
"384109";"misha yakin";"9051";"474";"4"
"911546";"gerfiz";"9014";"1028";"2"
"474796";"theandyseitz";"9012";"416";"0"
"3693002";"GeoCrazy";"8979";"730";"25"
"411298";"Yury Yatsynovich";"8947";"853";"53"
"10902318";"RomanRoot";"8947";"382";"2"
"484748";"Jasik";"8945";"1306";"7"
"5796989";"BooMchik";"8931";"2014";"1"
"2069312";"ГАИ";"8918";"545";"1"
"339183";"Президент Ирака";"8917";"2222";"0"
"7169973";"Guniamin";"8904";"958";"3"
"3840268";"Vitalik007";"8887";"1532";"0"
"10935547";"RoyalFleurDeLis";"8873";"1480";"2"
"6809353";"YNM_03";"8864";"1257";"1"
"2344961";"bernykov";"8852";"385";"1"
"57628";"Domcsi";"8811";"182";"39"
"1839425";"DimidAnt";"8793";"797";"1"
"9181042";"Mr Garry";"8785";"1786";"1"
"1881341";"wetzel88";"8736";"775";"0"
"10033072";"Vladislus";"8728";"2590";"0"
"2112541";"ted3sco";"8722";"155";"64"
"571300";"Bukwaezhka";"8720";"1800";"39"
"3844069";"Дмитрий Бунецкий";"8709";"342";"2"
"533491";"TigerS";"8698";"1582";"0"
"11080668";"Coole";"8685";"1973";"49"
"2652769";"Андрій Дегула";"8680";"1611";"0"
"5516199";"Nikolay91";"8676";"492";"0"
"8115201";"Aerboreus";"8667";"1070";"1"
"9535149";"AyersRock";"8663";"391";"16"
"1550393";"CrazyBobik";"8598";"466";"2"
"4875649";"Vlad Aksonov";"8573";"1950";"0"
"10127296";"NickPositive";"8570";"1383";"0"
"1121506";"rozoom";"8535";"660";"4"
"8487368";"Mazda05";"8523";"2968";"373"
"359933";"rootart";"8497";"1898";"0"
"4867776";"Tkachuk007";"8482";"1462";"0"
"473920";"MetaMorpheus";"8474";"798";"1"
"235335";"Art'y";"8440";"964";"0"
"619250";"sl@vko_";"8423";"500";"0"
"4289829";"Tonyandjanef";"8411";"976";"4"
"62602";"Serguei Dukachev";"8399";"214";"1"
"128281";"razor74";"8360";"267";"2"
"13003665";"selb";"8360";"2489";"91"
"570374";"TsnVictor";"8337";"254";"0"
"761348";"pelekPL";"8226";"630";"3"
"580469";"Hundehalter";"8197";"1474";"0"
"12438030";"OrmaJever";"8174";"483";"47"
"6707560";"Val222";"8160";"1372";"2"
"4774";"Shoorick";"8140";"494";"3"
"4014699";"ir1";"8132";"821";"0"
"1911076";"Arxivist";"8127";"1181";"3"
"1382632";"metallist";"8099";"175";"0"
"11387832";"ShawIsland";"8090";"791";"7"
"4058040";"Alexandr Demidenko";"8072";"593";"20"
"2101839";"Afanasovich";"8057";"1176";"12"
"316886";"Basile";"8019";"1018";"0"
"579168";"Theolex";"7995";"723";"0"
"2233887";"bmp123456";"7948";"614";"0"
"3120072";"Бутенко Максим";"7924";"62";"0"
"11387716";"Santurce";"7884";"359";"2"
"2959136";"fluffy_unicorn";"7849";"399";"2"
"3050825";"AdventurerRussia";"7816";"320";"0"
"375967";"Jim17220";"7804";"521";"2"
"401936";"BODJIA";"7751";"722";"4"
"4370723";"andiua1";"7750";"465";"10"
"11601539";"EarthtoTones";"7724";"1432";"40"
"7515950";"David Diaz (UA)";"7705";"1714";"0"
"1776435";"SaniLitv";"7705";"2922";"3"
"7862120";"Dron2305";"7671";"1873";"0"
"12154876";"Mazyr";"7664";"426";"8"
"621253";"b108";"7663";"1293";"0"
"9331407";"maukul";"7651";"1335";"0"
"3809997";"Pavlo Holovko";"7645";"1887";"1"
"415038";"Sviatniy";"7641";"1212";"4"
"4476608";"Oleg Antoshkiv";"7596";"466";"0"
"328526";"zVID";"7585";"210";"1"
"7651759";"Toolen";"7528";"992";"3"
"1740673";"Козак Микола";"7513";"1462";"0"
"496000";"needfors";"7512";"471";"0"
"30383";"alex-map";"7498";"114";"0"
"6337120";"asdada";"7476";"622";"1"
"6809073";"Kot Leopold";"7471";"2626";"12"
"7600713";"ADLH";"7465";"1538";"0"
"1243682";"Аліна Михно";"7461";"1397";"0"
"98099";"evgenykatyshev";"7440";"704";"17"
"251601";"XAN_ua";"7410";"1227";"84"
"10185523";"005";"7395";"1629";"18"
"721672";"Movses";"7383";"4040";"23"
"6964677";"Вадим Несук";"7381";"761";"0"
"384987";"MrGregory";"7363";"1412";"0"
"25847";"invisible";"7337";"988";"57"
"413914";"KartaBY";"7333";"320";"6"
"558320";"mrIimbsf";"7333";"1925";"1"
"1299293";"nonsystem";"7322";"536";"0"
"2011658";"esrler";"7292";"698";"6"
"675892";"tttaaannne";"7282";"740";"1"
"10230226";"diztiller";"7276";"1038";"9"
"11399589";"tealeaf6";"7264";"1431";"26"
"2274029";"vasiakit";"7255";"723";"1"
"4558019";"Nikita Zagudalov";"7250";"1690";"0"
"1392879";"sdima85";"7249";"151";"0"
"204738";"viw";"7246";"587";"1"
"528302";"NeginA";"7246";"660";"33"
"9836517";"Книжник";"7244";"743";"1"
"134029";"modulo-bot";"7243";"0";"0"
"1580817";"Sparty0";"7200";"1114";"1"
"5675130";"aYpo";"7198";"1085";"2"
"4862063";"tars4815";"7167";"1999";"0"
"2556540";"андрій1996";"7151";"1399";"0"
"2123802";"Bovdur Maksym";"7136";"702";"0"
"3423991";"Reshetnyk10";"7135";"5463";"0"
"576099";"cudjoeee";"7132";"3";"0"
"1850877";"deleted_account";"7119";"8";"0"
"8679676";"Yurko Hudyma";"7114";"224";"13"
"27679";"Tomas Kovacik";"7079";"1784";"0"
"12464316";"dnakza";"7043";"1561";"37"
"71555";"JochenB";"7011";"511";"0"
"1239116";"oximets";"7007";"2471";"5"
"9945346";"orest_m_j";"6998";"1626";"34"
"7074810";"Андрей Лунячек";"6983";"229";"0"
"706856";"to4ka2";"6982";"901";"4"
"402846";"mihafedor";"6979";"570";"2"
"158015";"onix";"6930";"1193";"23"
"692682";"Randal4";"6927";"387";"1"
"8266201";"Li-H";"6924";"1039";"39"
"1893598";"mrgoodvin";"6922";"654";"0"
"2259850";"Kecskeméti";"6901";"714";"4"
"7362716";"ZeroMen";"6893";"2454";"8"
"915168";"zzz_Britva_zzz";"6883";"746";"1"
"1122213";"oleh75";"6873";"267";"10"
"716872";"Brmaglot";"6871";"911";"81"
"304287";"sp!rt";"6860";"241";"2"
"3390377";"Marina Chubatyk";"6851";"1564";"0"
"10224154";"Aleesher";"6832";"860";"0"
"3868058";"elmodos";"6828";"1324";"2"
"6129689";"Sliuzar Stas";"6793";"2402";"0"
"2427648";"yujeen94";"6783";"684";"0"
"12605401";"SuperMapper1";"6771";"1226";"2"
"2039700";"zbyszek63";"6770";"315";"7"
"10086372";"vlkII";"6754";"688";"5"
"451665";"Solundir";"6742";"832";"0"
"10194927";"DmitryDolotovskikh";"6738";"1866";"2"
"161619";"FvGordon";"6735";"2117";"55"
"4975006";"AntonTR";"6735";"445";"0"
"8700780";"Ninjoh";"6718";"437";"13"
"601867";"mambus";"6682";"829";"8"
"1908932";"mihato";"6655";"327";"0"
"46474";"Alexey Sirotkin";"6642";"576";"0"
"3316878";"redneck22";"6626";"212";"1"
"9625546";"Wynwood";"6609";"64";"5"
"9551612";"Jimmereeno";"6581";"1310";"7"
"6700571";"атлас";"6555";"1638";"1"
"5749610";"ivan_orient";"6541";"613";"1"
"4577190";"Nestor94";"6540";"634";"0"
"2973173";"SergeyKuzmenko";"6537";"987";"3"
"4068988";"UR5BIZ";"6524";"1107";"1"
"11187469";"MontaltoAlps";"6520";"83";"2"
"10935582";"Footyfootfella";"6518";"1639";"20"
"178348";"acubens71";"6516";"87";"1"
"705413";"Dreame";"6477";"587";"0"
"4085539";"Volkov31";"6468";"512";"52"
"2444468";"antishock";"6458";"412";"0"
"1123195";"zarguni";"6453";"880";"0"
"614998";"dndred";"6447";"1316";"0"
"334397";"tyua";"6441";"723";"6"
"3779976";"AziNet";"6438";"1646";"1"
"5585431";"ptitsa";"6430";"1692";"0"
"2293701";"vf3k";"6427";"1438";"3"
"662809";"Miavl";"6426";"1160";"14"
"2497890";"letsolexandr_";"6399";"1016";"2"
"430555";"croxBB";"6391";"163";"0"
"5421294";"x58";"6380";"1326";"0"
"6095772";"cartogram";"6358";"500";"0"
"2785535";"funkydrum";"6354";"219";"0"
"2390275";"opeihatebot";"6352";"691";"0"
"5538480";"Makepeace";"6338";"403";"1"
"3820534";"Peter-Paul Tkalenko";"6334";"541";"0"
"6095836";"feta2";"6330";"417";"3"
"607067";"treiler1975";"6307";"292";"3"
"3107065";"Sydoriv";"6303";"217";"0"
"426270";"Михаил Кузнецов";"6303";"341";"0"
"1994";"Didoa";"6301";"654";"0"
"8993108";"IvanVentyk";"6275";"850";"2"
"11160109";"S_Fandey";"6257";"879";"9"
"5709525";"Вуки";"6251";"1232";"2"
"11387820";"PekRiver";"6217";"232";"4"
"1792775";"sneuro";"6217";"915";"0"
"2457210";"Юлия Собченко";"6213";"541";"0"
"2559297";"sergeyvet";"6198";"546";"0"
"2605250";"GlebMtb";"6173";"1152";"12"
"6746193";"tretyakovmax";"6166";"1179";"0"
"3436142";"Ivan_Kotliar";"6158";"835";"4"
"3013165";"babayka";"6156";"477";"38"
"11571177";"Likrev";"6154";"1148";"1"
"11073622";"Juliaantonets";"6150";"1346";"1"
"222237";"Monitor";"6136";"1014";"19"
"4736402";"koloboks";"6134";"414";"6"
"92110";"kem";"6132";"81";"0"
"8270385";"oir2e";"6116";"1392";"6"
"9290932";"EvgenBazik";"6115";"153";"0"
"508236";"Homer1208";"6107";"1277";"1"
"679714";"dsstroy";"6096";"132";"0"
"3088165";"OSMTeddy";"6091";"473";"0"
"581807";"michalgt86";"6091";"203";"0"
"217325";"anti_social";"6082";"1061";"67"
"1996100";"Isidzukuri";"6067";"222";"0"
"5047097";"indeed999";"6066";"981";"8"
"868195";"Gamayun";"6049";"633";"16"
"9625412";"Piedmont22";"6023";"57";"6"
"9127233";"dstas";"6004";"765";"2"
"446031";"vpysanka";"5999";"100";"124"
"202392";"imagic";"5994";"138";"14"
"10701902";"Berasce";"5982";"437";"4"
"3146482";"DriverX";"5965";"315";"2"
"1832883";"Jake Strine";"5946";"424";"115"
"731782";"CutterRus";"5946";"892";"0"
"12261622";"sorokendya";"5942";"528";"0"
"7927612";"shady_mapper";"5941";"1015";"1"
"9894991";"runuafm";"5935";"349";"1"
"399525";"oleg75";"5915";"494";"0"
"78220";"NickG";"5910";"482";"2"
"3183035";"Ia Boo";"5902";"1309";"2"
"8934354";"Zarovinskiy";"5891";"1122";"4"
"4846423";"DoctorMappinSniff";"5864";"2388";"74"
"7228044";"Mandrivnyk92";"5860";"638";"0"
"2747740";"F1ex";"5859";"669";"4"
"10529618";"IsleofSkye9";"5832";"52";"1"
"8683705";"Mr_World";"5825";"1103";"0"
"11531934";"FTRKenny";"5819";"1072";"0"
"11187628";"MadRiverBank";"5819";"79";"3"
"10213998";"Rabbit Akiw";"5815";"1085";"0"
"467703";"Zibior2";"5806";"81";"0"
"9108546";"smartly2099";"5806";"1094";"1"
"4560590";"D-new";"5791";"1555";"2"
"33502";"Igor Shubovych";"5785";"301";"0"
"2943089";"tyleninov";"5773";"638";"70"
"11244756";"KreloX";"5765";"971";"0"
"589711";"anshukov";"5737";"956";"37"
"573033";"Alex75r";"5706";"321";"0"
"549888";"arcth";"5705";"745";"0"
"463033";"synalik";"5677";"486";"1"
"4825922";"BUtesch";"5675";"693";"0"
"3815557";"IrinaDud";"5673";"649";"3"
"421494";"Anton Shevchuk";"5672";"1502";"62"
"391597";"vovanet";"5667";"192";"0"
"138953";"2V Software";"5645";"931";"0"
"154272";"yurqua";"5625";"958";"1"
"3229447";"nielspl";"5600";"365";"0"
"2338533";"OleLeb";"5597";"1032";"4"
"8263696";"Йота";"5590";"413";"1"
"7510834";"tarasylo";"5575";"1040";"2"
"3235989";"Dima Prodanyuk";"5547";"904";"0"
"513019";"Ruteren";"5545";"284";"0"
"11171144";"M100g200";"5539";"1305";"4"
"1440711";"Andrew_00001";"5535";"238";"0"
"9219033";"prosyanyuk";"5509";"387";"3"
"2982818";"Максазур";"5506";"1431";"1"
"7526992";"berms";"5495";"2266";"17"
"1487575";"Max Zhuravlov";"5494";"416";"0"
"7863825";"season3";"5482";"207";"5"
"3026567";"Kirilka";"5477";"591";"5"
"43262";"KonTur";"5447";"10251";"2010"
"3851153";"Bodya Tkhir";"5438";"1060";"2"
"3611281";"Olexiy_Ivashkin";"5436";"418";"7"
"94786";"glebius";"5424";"127";"1"
"11352139";"Noelren";"5422";"1450";"250"
"1092338";"gomelmrgaz";"5418";"54";"0"
"729981";"Ivan Dmytrenko";"5409";"375";"1"
"174295";"vigor";"5408";"490";"2"
"10409550";"Plekhanov";"5389";"95";"0"
"9145274";"Alina Herbil";"5385";"1196";"0"
"338611";"marek kleciak";"5382";"404";"1"
"1211576";"serval185";"5381";"35";"0"
"2322079";"FireMonster";"5355";"954";"2"
"1739982";"PashaUA";"5347";"631";"3"
"427393";"Darkdude";"5306";"1084";"0"
"3390379";"Tanya Andronuk";"5304";"1321";"0"
"2963768";"Mar Mar";"5303";"420";"0"
